LineId,Content,EventId,EventTemplate,ParameterList
1904,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
1905,INFO Received connection request /10.10.34.11 : 46749,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.11', '46749']"
1906,"WARN Connection broken for id 188978561024 , my id = 3 , error =",adec9aac,"WARN Connection broken for id 188978561024 , my id = <*> , error =",['3']
1907,WARN Interrupting SendWorker,a6fada62,WARN Interrupting SendWorker,[]
1908,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1909,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
1910,INFO Received connection request /10.10.34.11 : 46753,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.11', '46753']"
1911,"WARN Connection broken for id 188978561024 , my id = 3 , error =",adec9aac,"WARN Connection broken for id 188978561024 , my id = <*> , error =",['3']
1912,WARN Interrupting SendWorker,a6fada62,WARN Interrupting SendWorker,[]
1913,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1914,INFO Received connection request /10.10.34.11 : 46757,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.11', '46757']"
1915,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
1916,"WARN Connection broken for id 188978561024 , my id = 3 , error =",adec9aac,"WARN Connection broken for id 188978561024 , my id = <*> , error =",['3']
1917,WARN Interrupting SendWorker,a6fada62,WARN Interrupting SendWorker,[]
1918,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1919,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
1920,INFO Received connection request /10.10.34.11 : 46759,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.11', '46759']"
1921,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
1922,INFO Received connection request /10.10.34.12 : 47197,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.12', '47197']"
1923,"WARN Connection broken for id 188978561024 , my id = 3 , error =",adec9aac,"WARN Connection broken for id 188978561024 , my id = <*> , error =",['3']
1924,WARN Interrupting SendWorker,a6fada62,WARN Interrupting SendWorker,[]
1925,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1926,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
1927,INFO Received connection request /10.10.34.12 : 47200,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.12', '47200']"
1928,"WARN Connection broken for id 188978561024 , my id = 3 , error =",adec9aac,"WARN Connection broken for id 188978561024 , my id = <*> , error =",['3']
1929,WARN Interrupting SendWorker,a6fada62,WARN Interrupting SendWorker,[]
1930,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1931,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
1932,INFO Received connection request /10.10.34.12 : 47204,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.12', '47204']"
1933,"WARN Connection broken for id 188978561024 , my id = 3 , error =",adec9aac,"WARN Connection broken for id 188978561024 , my id = <*> , error =",['3']
1934,WARN Interrupting SendWorker,a6fada62,WARN Interrupting SendWorker,[]
1935,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1936,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
1937,INFO Received connection request /10.10.34.13 : 44465,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.13', '44465']"
1938,"WARN Connection broken for id 188978561024 , my id = 3 , error =",adec9aac,"WARN Connection broken for id 188978561024 , my id = <*> , error =",['3']
1939,WARN Interrupting SendWorker,a6fada62,WARN Interrupting SendWorker,[]
1940,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1941,WARN Interrupting SendWorker,a6fada62,WARN Interrupting SendWorker,[]
1942,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1943,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
1944,INFO Received connection request /10.10.34.13 : 44498,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.13', '44498']"
1945,"WARN Connection broken for id 188978561024 , my id = 3 , error =",adec9aac,"WARN Connection broken for id 188978561024 , my id = <*> , error =",['3']
1946,WARN Interrupting SendWorker,a6fada62,WARN Interrupting SendWorker,[]
1947,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1948,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
1949,INFO Received connection request /10.10.34.11 : 46809,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.11', '46809']"
1950,"WARN Connection broken for id 188978561024 , my id = 3 , error =",adec9aac,"WARN Connection broken for id 188978561024 , my id = <*> , error =",['3']
1951,WARN Interrupting SendWorker,a6fada62,WARN Interrupting SendWorker,[]
1952,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1953,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
1954,INFO Received connection request /10.10.34.11 : 46814,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.11', '46814']"
1955,"WARN Connection broken for id 188978561024 , my id = 3 , error =",adec9aac,"WARN Connection broken for id 188978561024 , my id = <*> , error =",['3']
1956,WARN Interrupting SendWorker,a6fada62,WARN Interrupting SendWorker,[]
1957,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1958,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
1959,INFO Received connection request /10.10.34.11 : 46816,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.11', '46816']"
1960,"WARN Connection broken for id 188978561024 , my id = 3 , error =",adec9aac,"WARN Connection broken for id 188978561024 , my id = <*> , error =",['3']
1961,INFO Received connection request /10.10.34.12 : 47253,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.12', '47253']"
1962,"WARN Connection broken for id 188978561024 , my id = 3 , error =",adec9aac,"WARN Connection broken for id 188978561024 , my id = <*> , error =",['3']
1963,WARN Interrupting SendWorker,a6fada62,WARN Interrupting SendWorker,[]
1964,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1965,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
1966,INFO Received connection request /10.10.34.12 : 47258,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.12', '47258']"
1967,"WARN Connection broken for id 188978561024 , my id = 3 , error =",adec9aac,"WARN Connection broken for id 188978561024 , my id = <*> , error =",['3']
1968,WARN Interrupting SendWorker,a6fada62,WARN Interrupting SendWorker,[]
1969,INFO Received connection request /10.10.34.12 : 47259,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.12', '47259']"
1970,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1971,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
1972,"WARN Connection broken for id 188978561024 , my id = 3 , error =",adec9aac,"WARN Connection broken for id 188978561024 , my id = <*> , error =",['3']
1973,WARN Interrupting SendWorker,a6fada62,WARN Interrupting SendWorker,[]
1974,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1975,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
1976,INFO Received connection request /10.10.34.12 : 47264,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.12', '47264']"
1977,"WARN Connection broken for id 188978561024 , my id = 3 , error =",adec9aac,"WARN Connection broken for id 188978561024 , my id = <*> , error =",['3']
1978,WARN Interrupting SendWorker,a6fada62,WARN Interrupting SendWorker,[]
1979,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1980,WARN Send worker leaving thread,43efcc37,WARN Send worker leaving thread,[]
1981,INFO Accepted socket connection from /10.10.34.32 : 55285,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.32', '55285']"
1982,WARN Connection request from old client /10.10.34.32 : 55285 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.32', '55285']"
1983,INFO Client attempting to establish new session at /10.10.34.32 : 55285,25b24862,INFO Client attempting to <*> <*> <*> at <*> : <*>,"['establish', 'new session', '/10.10.34.32', '55285']"
1984,INFO Established session 0x34ed9ac1c1e0044 with negotiated timeout 10000 for client /10.10.34.32 : 55285,52f551a0,INFO Established session <*> with negotiated timeout <*> for client <*> : <*>,"['0x34ed9ac1c1e0044', '10000', '/10.10.34.32', '55285']"
1985,INFO Accepted socket connection from /10.10.34.34 : 54700,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.34', '54700']"
1986,WARN Connection request from old client /10.10.34.34 : 54700 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.34', '54700']"
1987,INFO Client attempting to establish new session at /10.10.34.34 : 54700,25b24862,INFO Client attempting to <*> <*> <*> at <*> : <*>,"['establish', 'new session', '/10.10.34.34', '54700']"
1988,INFO Established session 0x34ed9ac1c1e0045 with negotiated timeout 10000 for client /10.10.34.34 : 54700,52f551a0,INFO Established session <*> with negotiated timeout <*> for client <*> : <*>,"['0x34ed9ac1c1e0045', '10000', '/10.10.34.34', '54700']"
1989,INFO Accepted socket connection from /10.10.34.35 : 37439,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.35', '37439']"
1990,WARN Connection request from old client /10.10.34.35 : 37439 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.35', '37439']"
1991,INFO Client attempting to establish new session at /10.10.34.35 : 37439,25b24862,INFO Client attempting to <*> <*> <*> at <*> : <*>,"['establish', 'new session', '/10.10.34.35', '37439']"
1992,INFO Established session 0x34ed9ac1c1e0046 with negotiated timeout 10000 for client /10.10.34.35 : 37439,52f551a0,INFO Established session <*> with negotiated timeout <*> for client <*> : <*>,"['0x34ed9ac1c1e0046', '10000', '/10.10.34.35', '37439']"
1993,INFO Accepted socket connection from /10.10.34.37 : 36475,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.37', '36475']"
1994,WARN Connection request from old client /10.10.34.37 : 36475 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.37', '36475']"
1995,INFO Client attempting to establish new session at /10.10.34.37 : 36475,25b24862,INFO Client attempting to <*> <*> <*> at <*> : <*>,"['establish', 'new session', '/10.10.34.37', '36475']"
1996,INFO Established session 0x34ed9ac1c1e0047 with negotiated timeout 10000 for client /10.10.34.37 : 36475,52f551a0,INFO Established session <*> with negotiated timeout <*> for client <*> : <*>,"['0x34ed9ac1c1e0047', '10000', '/10.10.34.37', '36475']"
1997,INFO Accepted socket connection from /10.10.34.38 : 43512,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.38', '43512']"
1998,WARN Connection request from old client /10.10.34.38 : 43512 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.38', '43512']"
1999,INFO Client attempting to establish new session at /10.10.34.38 : 43512,25b24862,INFO Client attempting to <*> <*> <*> at <*> : <*>,"['establish', 'new session', '/10.10.34.38', '43512']"
2000,INFO Established session 0x34ed9ac1c1e0048 with negotiated timeout 10000 for client /10.10.34.38 : 43512,52f551a0,INFO Established session <*> with negotiated timeout <*> for client <*> : <*>,"['0x34ed9ac1c1e0048', '10000', '/10.10.34.38', '43512']"
2001,INFO Closed socket connection for client /10.10.34.18 : 46783 which had sessionid 0x34ed9ac1c1e0086,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.18', '46783', '0x34ed9ac1c1e0086']"
2002,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
2003,INFO Closed socket connection for client /10.10.34.20 : 39662 which had sessionid 0x34ed9ac1c1e0087,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.20', '39662', '0x34ed9ac1c1e0087']"
2004,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
2005,INFO Closed socket connection for client /10.10.34.28 : 49856 which had sessionid 0x34ed9ac1c1e0088,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.28', '49856', '0x34ed9ac1c1e0088']"
2006,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
2007,INFO Closed socket connection for client /10.10.34.25 : 55853 which had sessionid 0x34ed9ac1c1e0089,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.25', '55853', '0x34ed9ac1c1e0089']"
2008,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
2009,INFO Closed socket connection for client /10.10.34.34 : 54706 which had sessionid 0x34ed9ac1c1e008a,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.34', '54706', '0x34ed9ac1c1e008a']"
2010,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
2011,INFO Closed socket connection for client /10.10.34.38 : 43518 which had sessionid 0x34ed9ac1c1e008b,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.38', '43518', '0x34ed9ac1c1e008b']"
2012,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
2013,INFO Closed socket connection for client /10.10.34.39 : 45030 which had sessionid 0x34ed9ac1c1e008c,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.39', '45030', '0x34ed9ac1c1e008c']"
2014,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
2015,INFO Closed socket connection for client /10.10.34.12 : 59309 which had sessionid 0x34ed9ac1c1e0082,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.12', '59309', '0x34ed9ac1c1e0082']"
2016,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
